seller_id,seller_name,region,city,business_segment,seller_type,registration_date
366b6b05f39997f102dc5179de14d43c,Bruno Silva,North,Manaus,health_beauty,Company,2017-02-28
9169e322ad3419286d1e5ee8f1c3b3f0,Amanda Carvalho,Northeast,Natal,perfume,Enterprise,2017-11-14
da4d149c0ddbac90557103ac0a0ec356,Mariana Silva,Northeast,Salvador,sports_leisure,Company,2017-03-26
4dd7866cf496e0c2fcfc93a4589dc1be,Vanessa Fernandes,Central-West,Cuiabá,fashion_accessories,Individual,2017-07-28
bc2579cde838eb0fa8477f7efb1298d1,Bruno Monteiro,Southeast,Rio de Janeiro,household_utilities,Company,2017-09-03
693660429f9dc4ff704eb3d88dad54d7,Marcos Araújo,North,Porto Velho,audio_video_electronics,Individual,2017-06-25
7d7866a99a8656a42c7ff6352a433410,Larissa Souza,South,Curitiba,household_utilities,Enterprise,2017-09-07
657969cca82e884d272385ec0ef06edd,Marcos Pereira,Northeast,Fortaleza,fashion_accessories,Individual,2017-02-05
b7140ce94c4514bf136a2c3f98e0476c,Ricardo Mendes,Northeast,Recife,audio_video_electronics,Individual,2017-11-03
a50397ac35dc51ce40c4c3117828e4ec,Gabriela Monteiro,South,Joinville,audio_video_electronics,Enterprise,2017-08-22
d65d93b215feab3f997441e1e0a98ca5,Gustavo Araújo,Central-West,Campo Grande,computers,Individual,2017-08-03
dda37071807e404c5bb2a1590c66326f,Beatriz Lima,North,Rio Branco,bags_backpacks,Company,2017-10-02
85be0b7181c48c393007b0002fdec79c,Lucas Martins,Northeast,Salvador,construction_tools_house_garden,Company,2017-01-02
671585f5a2af58b6e276bc01003c0d2b,Maria Oliveira,Northeast,Fortaleza,household_utilities,Enterprise,2017-10-17
4a1f694197d05fe70026b016a7316b41,Amanda Alves,North,Rio Branco,home_decor,Enterprise,2017-01-15
3d3ccf2b2f8134b10dce9dd446f0e075,Camila Mendes,Central-West,Goiânia,home_decor,Company,2017-09-05
2cb6eb1b7185064167657fa09f541105,João Araújo,Southeast,Campinas,home_decor,Enterprise,2017-02-17
0fe3372ef9bebf177e6cb95fa0340fb6,Pedro Martins,South,Curitiba,construction_tools_house_garden,Company,2017-09-17
964cb238d75d1e6c6e1f88adcdf14f42,Rafael Fernandes,Central-West,Goiânia,construction_tools_house_garden,Company,2017-07-14
167bde8a09cb3196874f3f7e2753a98d,Daniel Araújo,Northeast,Salvador,toys,Individual,2017-06-04
c84592044b180dec206770c38603814b,Lucas Nascimento,Central-West,Cuiabá,audio_video_electronics,Enterprise,2017-11-20
c3e1abd72a42fe690fcd89cf5720fe29,Maria Monteiro,South,Florianópolis,pet,Enterprise,2017-03-12
4d0041cdbe51b4617d95c70b19decc74,Fernanda Mendes,Northeast,Natal,car_accessories,Enterprise,2017-02-10
4e0bb097aa0fb4e2f9a146b77698427a,Beatriz Araújo,Central-West,Cuiabá,car_accessories,Individual,2017-11-23
77e81c45f03c23a7b43dbb0bdd905dff,Beatriz Gomes,Central-West,Brasília,health_beauty,Enterprise,2017-06-01
2fa13c8bd5705d279f7ed5cc9ec61c68,Ricardo Rodrigues,Northeast,Fortaleza,health_beauty,Company,2017-08-07
9e54d45e5f30ed4f296bd25d4edada20,Fernanda Oliveira,South,Porto Alegre,music_instruments,Company,2017-02-17
596d3b6f78d5a703bfce24b801d2fbdb,André Araújo,Central-West,Brasília,health_beauty,Enterprise,2017-03-20
18e694e0e48ed6f7aa3f24aade5fd697,Ricardo Costa,North,Belém,computers,Enterprise,2017-10-26
667ee4b0aece58908fae3fd1649b7e6c,Carlos Gomes,South,Joinville,handcrafted,Company,2017-11-24
fd435faa3c0422b60440ea3480d0e77c,Rodrigo Lima,South,Joinville,music_instruments,Enterprise,2017-08-08
7816cd9c5b1238e320545f5bf7eb80e8,Lucas Rocha,Central-West,Goiânia,construction_tools_house_garden,Individual,2017-06-22
713a71465d58d5315a36788861dfec4a,Gabriela Lima,Central-West,Cuiabá,stationery,Company,2017-09-17
4d54524ebf3e26769edc397a2eb26462,Vanessa Rodrigues,North,Belém,computers,Enterprise,2017-03-28
8dc50970bc5ef0bf96e6dc401caf0c1c,Beatriz Rocha,Northeast,Salvador,home_office_furniture,Company,2017-09-04
c963a25b8671419c6ce9eebe8fd03218,Lucas Oliveira,Central-West,Brasília,home_decor,Individual,2017-05-15
2aafae69bf4c41fbd94053d9413e87ee,Vanessa Gomes,Central-West,Goiânia,stationery,Individual,2017-04-27
3c6b1149911003e599410f60c7735bc6,Eduardo Silva,North,Porto Velho,audio_video_electronics,Company,2017-01-13
9ebf0ac03992f6240c8339820ed03581,Pedro Carvalho,Central-West,Campo Grande,small_appliances,Individual,2017-06-08
65d5e688c5bba88c62953b3a97264d54,Eduardo Souza,Southeast,Belo Horizonte,home_office_furniture,Enterprise,2017-11-11
013d100f608a64ec8275c038aedeb064,Carlos Lima,South,Porto Alegre,food_supplement,Company,2017-12-27
d66c11a9572221d92fbb8c4897db5f9b,Gabriela Mendes,South,Joinville,household_utilities,Individual,2017-02-01
7d91f9d655df761fd0cf119733a61e74,Vanessa Pereira,Northeast,Recife,perfume,Enterprise,2017-12-20
77d0bfeb12a6711682cc61a508f87313,João Lima,Central-West,Cuiabá,health_beauty,Individual,2017-05-04
01fd077212124329bac32490e8ef80d9,Bruno Mendes,Southeast,Rio de Janeiro,household_utilities,Company,2017-02-04
c0199604c0ca0863cd20b95aadd24427,Beatriz Ribeiro,North,Manaus,phone_mobile,Enterprise,2017-04-23
7461606ae81596a71b8a98fd0f2460b2,Bruno Silva,South,Florianópolis,home_office_furniture,Enterprise,2017-06-08
9d213f303afae4983637247556438ede,Ricardo Oliveira,Central-West,Cuiabá,bed_bath_table,Enterprise,2017-06-03
76bf0e3e7d311d9069d4512cc1a232d7,Mariana Rocha,Central-West,Brasília,home_decor,Individual,2017-11-13
4ff8d644ff76721b86fdc7c75c48d4a6,Marcos Silva,Northeast,Fortaleza,car_accessories,Company,2017-02-12
59ddca14932ec5557c099a51c4d5a58e,Isabela Monteiro,South,Curitiba,food_supplement,Enterprise,2017-06-05
8c9348f33ae3dada25c99c99ade2af78,Felipe Araújo,Southeast,Belo Horizonte,construction_tools_house_garden,Enterprise,2017-03-27
89c4c1dfaab405a37514bda5243b0206,Beatriz Costa,North,Rio Branco,sports_leisure,Individual,2017-02-23
f1b854361f4e15d5851b494df66f22b2,Lucas Rodrigues,North,Manaus,pet,Individual,2017-04-02
c8665a4dd081a2c436b1cd921079d0d9,Larissa Carvalho,Northeast,Fortaleza,car_accessories,Enterprise,2017-08-09
138dbe45fc62f1e244378131a6801526,Lucas Fernandes,Southeast,Rio de Janeiro,household_utilities,Individual,2017-11-11
b25ec1aff84400104d63eadc3b3052fa,Daniel Fernandes,Northeast,Salvador,audio_video_electronics,Company,2017-07-24
3917f19baf48b61b7c9a106ea10ad953,Camila Costa,North,Rio Branco,small_appliances,Company,2017-12-16
eb72802c83dc7547529c9546d1a9b8ef,Daniel Oliveira,Northeast,Fortaleza,health_beauty,Enterprise,2017-07-03
b67d6c666e8dce1d078c882825e12704,Felipe Lima,North,Belém,sports_leisure,Company,2017-02-03
980640c45d7a4635885491d077167e4d,Lucas Martins,Northeast,Fortaleza,bags_backpacks,Enterprise,2017-12-14
d84ecc09e7c9517825a219be37aca08b,Rafael Martins,South,Joinville,car_accessories,Individual,2017-12-28
dc7192adf8ba09569261f4a8d576afe0,Patricia Santos,Northeast,Natal,household_utilities,Individual,2017-11-21
43037711a5c131786d1633e96185d278,Larissa Costa,North,Porto Velho,pet,Individual,2017-03-28
3b2386b23bc4807a467c2ea5770cdd80,Carlos Pereira,Central-West,Cuiabá,household_utilities,Individual,2017-04-25
c30eb4a935f1ea375393aa691a69b19c,Mariana Monteiro,Northeast,Fortaleza,audio_video_electronics,Individual,2017-10-05
ffad1e7127fb622cb64a900751590acd,Rafael Martins,North,Porto Velho,home_decor,Individual,2017-10-05
7b98de631987e26dd6d803490c43a13c,Mariana Araújo,Central-West,Campo Grande,construction_tools_house_garden,Enterprise,2017-05-08
77d81755dbf8e62faa0fb683e1a802c6,Marcos Costa,Southeast,São Paulo,home_appliances,Company,2017-09-13
70bf57d811208f8923b41bbd499a67a4,Patricia Nascimento,Central-West,Brasília,small_appliances,Enterprise,2017-08-07
4018093c0809ddcb1f633ed5cc3f5eb2,Carolina Rocha,Central-West,Campo Grande,home_decor,Individual,2017-02-05
4de7a9f2b6acffd74c9f148f8902b854,Ricardo Martins,Southeast,Campinas,watches,Individual,2017-11-28
bc8c8d665ec4664d286be0d521722b19,Carolina Oliveira,Northeast,Fortaleza,food_drink,Enterprise,2017-09-10
a63bfbaa882c8f4542891b4e2246cc7f,Carolina Costa,Northeast,Recife,health_beauty,Company,2017-09-08
33d677f27a69b84051204ee4ae76eaca,Daniel Pereira,Southeast,Rio de Janeiro,food_drink,Individual,2017-08-01
92887d76687f9477f1c7f759bc4a225b,Gabriela Alves,Northeast,Fortaleza,home_office_furniture,Individual,2017-10-03
8a8835a43bda99fd37310ad76c457510,Mariana Rocha,Southeast,Belo Horizonte,car_accessories,Enterprise,2017-07-25
0873d9f8f36123f8d910f4760e788cfb,Fernanda Araújo,North,Manaus,audio_video_electronics,Enterprise,2017-02-15
59bbc819b99a733f02f0d6b49d1c253d,Fernanda Alves,North,Porto Velho,car_accessories,Enterprise,2017-10-06
61b18775be84fb700a6b2d0ba097bf66,Larissa Santos,South,Joinville,pet,Individual,2017-09-05
761681a821d8275bc79f552116d06869,Ricardo Araújo,Northeast,Recife,home_decor,Enterprise,2017-04-12
1a8e2d9c38b84a9702ac7922924b0573,Gustavo Oliveira,Central-West,Campo Grande,household_utilities,Company,2017-04-21
ab2a1539d7cdbddcfb6b568447ed767d,Fernanda Lima,Central-West,Campo Grande,party,Enterprise,2017-09-03
a66aed6f85eb3f719792329338875b72,Amanda Monteiro,Central-West,Goiânia,food_supplement,Individual,2017-03-22
c32fc744b9160ac853450488e3cfea93,Vanessa Monteiro,Central-West,Campo Grande,food_supplement,Individual,2017-01-03
08083b94b3c7e0847502a026125dbfbd,Beatriz Rodrigues,Southeast,Belo Horizonte,construction_tools_house_garden,Enterprise,2017-07-20
165b1235e9e9942cb5fae67103576fb0,Renata Alves,Southeast,Campinas,home_decor,Company,2017-11-10
13a6bea45beacabbd2d7551940020653,Daniel Carvalho,North,Belém,construction_tools_house_garden,Company,2017-08-03
9803a40e82e45418ab7fb84091af5231,Gabriela Gomes,Southeast,Rio de Janeiro,audio_video_electronics,Company,2017-08-07
ec8463980a4e0ea9f8517aea1ed0c419,Camila Araújo,Northeast,Recife,home_decor,Enterprise,2017-06-13
80b2f7568a7016771f58c5b981da3ae3,Larissa Alves,South,Florianópolis,health_beauty,Individual,2017-06-08
e52a436a49da33527c29e1b5fbd09317,Patricia Martins,North,Manaus,food_drink,Individual,2017-03-04
f9eda05b67bef472deaddbba84aca289,Mariana Mendes,Southeast,Belo Horizonte,watches,Company,2017-04-28
ffa6adafb71b807dc13159e26431354c,Eduardo Monteiro,South,Florianópolis,car_accessories,Enterprise,2017-06-07
14c9e2cbff9aaf67afd967798a651733,Larissa Martins,South,Joinville,food_supplement,Company,2017-05-16
447d377bdb757058acb569025ee18a93,Mariana Ribeiro,Southeast,São Paulo,toys,Company,2017-04-07
f0533bc9cc3111a0b2f8198157a34571,Carlos Santos,Central-West,Campo Grande,health_beauty,Company,2017-08-20
1f7dfad2cb384ea4d2d7e1ffbd78c407,Felipe Silva,North,Porto Velho,toys,Individual,2017-07-05
8de8fe3af4449ed695d2434c933ed73e,Isabela Carvalho,Northeast,Fortaleza,air_conditioning,Company,2017-01-13
ceb123995e945aab9f7c259819f70a2e,Rafael Alves,Southeast,Rio de Janeiro,construction_tools_house_garden,Company,2017-02-13
db2956745b3a8e9f3785c99f34b5d25e,Isabela Alves,Central-West,Cuiabá,audio_video_electronics,Company,2017-10-22
c5f7e746b7e6d07def6c0dae9903279b,Fernanda Souza,Central-West,Brasília,pet,Company,2017-06-26
bf28429c4b2c63d4a66f2a1ef89e7cfa,Isabela Pereira,Northeast,Fortaleza,computers,Individual,2017-10-17
684ffe8bd167b50565e8546d7a99ec63,Carlos Santos,North,Manaus,home_decor,Individual,2017-12-11
0fca1de8751a104ca87890f19f363d4d,Fernanda Mendes,North,Rio Branco,bags_backpacks,Enterprise,2017-03-11
4bfc7a4a1cf8d4d2121c27422d9e50b5,Ricardo Carvalho,Central-West,Campo Grande,home_decor,Enterprise,2017-12-27
98d634015211a1cd9b861e59b6d1b79b,Larissa Ribeiro,Northeast,Fortaleza,food_drink,Enterprise,2017-08-23
6267b2cd3c8d9bfa2cc778c11d54e76c,Thiago Silva,Central-West,Campo Grande,jewerly,Company,2017-06-22
f093be9f8ecb3904adb95cbe76434e1c,Amanda Lima,Southeast,Campinas,music_instruments,Enterprise,2017-12-21
6e1706430e9dda78c8d2d5dd1f36d545,Patricia Monteiro,Southeast,Campinas,food_supplement,Enterprise,2017-04-24
bec568278124768c474ee90971ca94d1,Ricardo Ribeiro,Southeast,Campinas,home_decor,Enterprise,2017-12-20
762fafdaa57a532ee0119731697579dd,Vanessa Almeida,North,Belém,toys,Individual,2017-10-23
d263fa444c1504a75cbca5cc465f592a,Ana Martins,Southeast,Rio de Janeiro,gifts,Company,2017-07-05
cb9942fc1981289d7e809573bc69c7db,Bruno Ribeiro,North,Belém,books,Enterprise,2017-08-28
2cadea330183af560c84a87409e5c0e0,Larissa Rodrigues,Southeast,Rio de Janeiro,car_accessories,Enterprise,2017-06-22
1f080fb8ad65b21e195b903bd366ae68,Camila Costa,North,Rio Branco,pet,Company,2017-09-11
95081451c156a9d11136ecfc5422a20f,André Nascimento,Central-West,Campo Grande,car_accessories,Enterprise,2017-08-07
b30aab8e0bdb2b3876d33df69222cc5b,Felipe Lima,South,Florianópolis,household_utilities,Individual,2017-05-25
bd57c88dfa162e7a0f5284a25935af65,Carolina Rocha,Northeast,Recife,home_decor,Company,2017-08-12
b03a9c9814f98280b6d91cb560eeda5b,Lucas Souza,Central-West,Campo Grande,car_accessories,Enterprise,2017-11-18
6514418ce691fad2663207c14a1fc1f4,Vanessa Fernandes,North,Rio Branco,food_drink,Individual,2017-05-02
3f9be91358837bff69df67edfa3e42e8,Rafael Martins,Northeast,Salvador,pet,Enterprise,2017-05-24
c1319b7d63c25ad7838d268fec93d0fa,Juliana Alves,North,Belém,audio_video_electronics,Company,2017-09-23
b6a59a960c14aab3c683a673d03ca2ab,João Mendes,Northeast,Recife,health_beauty,Enterprise,2017-10-08
871708b5b0c28260241a7ddbcec894c3,André Ribeiro,South,Curitiba,toys,Individual,2017-11-08
4867209cb29b56b92893d7bde3ce8012,Bruno Araújo,Southeast,São Paulo,health_beauty,Enterprise,2017-08-04
e9179018f5d095c744e8a333264f99d1,Felipe Costa,South,Curitiba,construction_tools_house_garden,Company,2017-11-16
5e8fbfbb0b53e303caf57d7408627b73,Isabela Lima,North,Belém,home_decor,Company,2017-05-21
946a07c34ff7e9eafa2d0ad6c45340ec,Beatriz Monteiro,Southeast,São Paulo,construction_tools_house_garden,Individual,2017-09-24
d4ffeb15b67e81ff9af2b4252d99fb7e,Bruno Costa,Southeast,Rio de Janeiro,bags_backpacks,Individual,2017-07-26
5e9f5bd34e0830569f05c9d4f56e04a8,Eduardo Lima,North,Belém,bags_backpacks,Individual,2017-01-10
b3a449163f5fe8657f2f0c83f41e7a5a,Eduardo Araújo,Central-West,Brasília,toys,Company,2017-08-21
c03fd7fd50f9f421847d970502fe5d26,Renata Pereira,Central-West,Cuiabá,fashion_accessories,Enterprise,2017-08-09
d8bf0fc082fd4a77fc2e5679b6c00133,Camila Costa,South,Curitiba,construction_tools_house_garden,Enterprise,2017-08-21
8a432f4e5b471f8da497d7dc517666e2,Ana Araújo,Northeast,Recife,bed_bath_table,Company,2017-10-22
108ca0788dee2b34051cd325dd9eafed,Rodrigo Carvalho,South,Porto Alegre,bed_bath_table,Company,2017-09-11
03a2a6dcbe45d639c4dc2a0d24769c40,André Souza,Southeast,Campinas,construction_tools_house_garden,Individual,2017-03-16
6a38087bc8ad4f89ff453561005f6dea,Ana Nascimento,Northeast,Recife,computers,Company,2017-04-15
d9a84e1403de8da0c3aa531d6d108ba6,Lucas Monteiro,Northeast,Fortaleza,toys,Enterprise,2017-10-01
f12d3c2a14729ae461b920c11fe20fdc,Carolina Almeida,Northeast,Fortaleza,home_decor,Individual,2017-11-04
cdb142290473bb9442f55741e430682e,Ricardo Carvalho,North,Porto Velho,home_decor,Enterprise,2017-09-23
a8739afb32aaa45e01815ca76f76f54b,Beatriz Lima,Northeast,Salvador,car_accessories,Company,2017-10-08
12e6ecc830aa50dcace131431d90f426,Thiago Pereira,South,Porto Alegre,home_decor,Company,2017-12-20
a6a52627793bc24c517d364354c20f6f,Carolina Alves,Northeast,Natal,home_decor,Company,2017-09-26
5bf397d04035b5f45cc41e82ec106803,André Mendes,South,Porto Alegre,household_utilities,Individual,2017-09-15
bbe9a13ea83539951c8edfc200565bad,Maria Monteiro,Central-West,Campo Grande,home_decor,Individual,2017-01-27
e00c0a3af0718a2ecf6618c84cd1b1ff,Amanda Alves,Central-West,Goiânia,fashion_accessories,Individual,2017-03-11
8bee95b757e33c86511de3f9311100b9,João Rodrigues,Central-West,Cuiabá,car_accessories,Enterprise,2017-10-16
d1ef48b38baca7e831711c4a0aeb398f,Daniel Santos,Southeast,Campinas,construction_tools_house_garden,Company,2017-03-17
e5cbe890e679490127e9a390b46bbd20,Amanda Santos,North,Rio Branco,food_supplement,Enterprise,2017-08-22
e6bb1e7ea5580c5b9f0970407b3f8c7b,Mariana Nascimento,Northeast,Salvador,construction_tools_house_garden,Individual,2017-12-07
0b0c50f6ddac7e6e7ed9d513ec122c74,Carlos Gomes,Central-West,Brasília,household_utilities,Company,2017-12-03
723cd880edaacdb998898b67c8f9da30,Eduardo Oliveira,Central-West,Brasília,bed_bath_table,Company,2017-01-10
a2fbfee48b1a9b455b126c70e421ec91,Isabela Pereira,North,Belém,gifts,Enterprise,2017-12-21
7020bbe82544a814b5665a2887119267,Renata Carvalho,North,Porto Velho,health_beauty,Company,2017-07-13
36f98ad67cc981f50ce8aed093d5783c,Beatriz Fernandes,Southeast,Rio de Janeiro,audio_video_electronics,Individual,2017-03-18
8c6d188ef073e289887bc52bc37f3e61,Marcos Almeida,North,Belém,audio_video_electronics,Individual,2017-01-10
99a6380f4dd5ed504cd8003d94d0be25,Felipe Carvalho,North,Rio Branco,home_decor,Individual,2017-04-15
83c465a786b06574376909b35ef6752a,Patricia Rodrigues,Northeast,Recife,handcrafted,Enterprise,2017-02-02
6c99c983ce3b6ba0ab813e6790e81691,Pedro Rodrigues,North,Manaus,toys,Individual,2017-02-20
5e105f5c9f63f5f1fd75d6cb942e55b1,Rodrigo Santos,Southeast,Campinas,home_decor,Individual,2017-12-02
bdae679a9b282249bc23b9b69dae9a99,Pedro Alves,North,Rio Branco,construction_tools_house_garden,Individual,2017-01-05
3387acafd8bea46d73fc50cc9f7e2a9a,Pedro Monteiro,Central-West,Campo Grande,computers,Company,2017-10-20
52a50b42accf164f9f019941e5759d9b,Lucas Pereira,Northeast,Recife,food_drink,Enterprise,2017-09-08
45f04cd6eccb0a2ab2ed62d4939ca2d2,Patricia Santos,North,Porto Velho,household_utilities,Enterprise,2017-10-24
da7039f29f90ce5b4846ffc0fcc93beb,Felipe Rocha,South,Joinville,audio_video_electronics,Individual,2017-06-21
59055625da956ae84296c08491141984,Carolina Gomes,North,Porto Velho,construction_tools_house_garden,Company,2017-03-10
47ff0b75e3609b6b80fbd1450384a623,Isabela Alves,North,Belém,home_decor,Company,2017-04-28
f22a247b79dd22ecd91dc8e3b2a1b07c,Gustavo Pereira,South,Florianópolis,health_beauty,Company,2017-01-18
87193a47e93a5c1912254392431f524d,Felipe Ribeiro,North,Rio Branco,health_beauty,Individual,2017-07-08
b12cce16926aca79e4dc5483947792cc,Camila Oliveira,Northeast,Recife,car_accessories,Company,2017-06-03
98932494b926a74eda339b76ce0b4bc0,Carlos Nascimento,Central-West,Goiânia,sports_leisure,Company,2017-11-20
9966324e28b7fa38165d2d3d12d53b7f,Gustavo Oliveira,Central-West,Brasília,phone_mobile,Individual,2017-10-24
7cae39bbb9e55772693688c5afd957e6,Thiago Rodrigues,Central-West,Goiânia,bags_backpacks,Company,2017-05-01
bb7ad8a45c027be8ab075b8e465f8ca0,Marcos Souza,South,Porto Alegre,household_utilities,Enterprise,2017-08-08
3b945b144f631e998d7e484cc48b3783,Mariana Almeida,Central-West,Goiânia,computers,Enterprise,2017-06-25
1cbd32d00d01bb8087a5eb088612fd9c,Gabriela Alves,Northeast,Natal,health_beauty,Enterprise,2017-06-10
28d365edb9c888771df5915b575f8f34,Larissa Rocha,Northeast,Fortaleza,home_decor,Company,2017-02-26
67edf85a314145ec81e546794dbc31cc,Eduardo Rodrigues,North,Porto Velho,construction_tools_house_garden,Company,2017-06-14
4f6bf26bd1ecc9aa855e9cce6869b566,Marcos Pereira,Southeast,Rio de Janeiro,audio_video_electronics,Individual,2017-05-18
ffc470761de7d0232558ba5e786e57b7,Lucas Pereira,Central-West,Cuiabá,construction_tools_house_garden,Individual,2017-06-08
07de60b03d150fb3ea09eab5da5e4c8b,Thiago Alves,North,Belém,bed_bath_table,Enterprise,2017-11-11
86ff3eaef0267069cc891a2ed9d10a17,Marcos Rocha,Northeast,Natal,sports_leisure,Company,2017-03-24
299c89a525fee36c567f4fe72f038100,Fernanda Alves,Northeast,Recife,audio_video_electronics,Company,2017-03-18
fc7adf89a5d4fb88c007094fdae351c4,Vanessa Oliveira,Southeast,São Paulo,handcrafted,Enterprise,2017-01-25
f66425655311542de5db64f27d0d5651,Fernanda Almeida,Southeast,Campinas,car_accessories,Individual,2017-12-05
3ea08c48e851106d2f584349daba335f,Larissa Martins,Southeast,Rio de Janeiro,baby,Company,2017-01-20
bea51724befa11664f1d44a92ba8f4c3,André Rocha,Central-West,Cuiabá,jewerly,Individual,2017-01-18
528f22dfa20a3de9375b2b38e49cc617,Ana Silva,Central-West,Cuiabá,home_decor,Enterprise,2017-12-09
2d34636518ba88f5349b732fcf8ba2e4,Ana Ribeiro,Central-West,Campo Grande,computers,Enterprise,2017-11-14
e6cf587c2552879f7471e7e8c993ea1c,Eduardo Souza,South,Curitiba,car_accessories,Enterprise,2017-03-08
503ad3c3811010c6ba4577f411724b13,Vanessa Fernandes,South,Florianópolis,food_drink,Company,2017-07-03
e8dba4d70f7f2b20e775d09cae01142d,Gabriela Monteiro,Northeast,Natal,bags_backpacks,Individual,2017-12-08
bbe87dce25ba8b38bb61cc7210a3f10b,Beatriz Santos,Northeast,Salvador,construction_tools_house_garden,Individual,2017-07-13
9e3f08af3b6caa76962b05087eed5425,Carlos Silva,North,Rio Branco,construction_tools_house_garden,Enterprise,2017-03-03
94165aea8a35c3c21499cbcae239b16c,Beatriz Araújo,North,Rio Branco,car_accessories,Enterprise,2017-02-17
43ac443db8d4fbfb1454aa1364404264,Juliana Monteiro,Southeast,Rio de Janeiro,car_accessories,Company,2017-05-02
54212aa507a8696b0766046bd3aecdc3,Renata Alves,Southeast,Belo Horizonte,jewerly,Enterprise,2017-11-02
267116eae2e631a965ef86be260f9278,Ana Rodrigues,South,Florianópolis,fashion_accessories,Enterprise,2017-03-25
3d2531eccfbde1d7c8db7a3a12fb267a,Lucas Costa,North,Manaus,music_instruments,Enterprise,2017-04-19
770145ac7913d8d3ace8aa83a1304938,Mariana Pereira,North,Porto Velho,bed_bath_table,Enterprise,2017-12-03
cf8ca2db83470a73b7cebdd86ea96fb9,Carlos Souza,Central-West,Campo Grande,phone_mobile,Company,2017-04-27
b6584a94139a5dd427c5b2d918116197,Rodrigo Mendes,Southeast,Belo Horizonte,bags_backpacks,Enterprise,2017-07-25
89d394e1e062b0c231c559196aa7e18c,Beatriz Nascimento,Northeast,Salvador,computers,Company,2017-08-08
2f7c0e24a8a8fa5c807b59f66c2e9637,Bruno Costa,Northeast,Natal,sports_leisure,Enterprise,2017-10-22
81cce42d33ddf3d4f89f1d476b5e35e7,Isabela Mendes,North,Manaus,health_beauty,Company,2017-04-23
68c701b433babf6e12018f1a674d3228,Patricia Pereira,Southeast,São Paulo,home_decor,Company,2017-12-26
184725737946a1a938bbbd1a9e978103,Camila Fernandes,South,Joinville,fashion_accessories,Individual,2017-02-01
528e4514f9339c1c3dd7535fd1a2d8cb,Rafael Nascimento,Northeast,Natal,home_decor,Individual,2017-03-03
2ba91c7ad80ff88b23b7db823b43c233,Gabriela Alves,South,Joinville,pet,Enterprise,2017-09-14
bf0d50a6410d487dc97d2baac0a8c0be,Maria Fernandes,Southeast,São Paulo,home_decor,Enterprise,2017-02-20
18d5b01a5ca858cf540df954e063978d,Gustavo Carvalho,Central-West,Campo Grande,audio_video_electronics,Individual,2017-05-14
ce77b964b9986a57b37b928be67d9959,Marcos Alves,North,Manaus,food_supplement,Individual,2017-10-17
1b69e7630792e60471efca457d5b57af,Ricardo Pereira,South,Joinville,handcrafted,Company,2017-05-09
9da15f4a4ea758d9eeb49000dbe57e22,Maria Costa,North,Belém,home_decor,Company,2017-05-14
5a4473aa20aec979dea3eee0822165aa,Daniel Oliveira,Northeast,Natal,fashion_accessories,Company,2017-05-08
573becd44db78cee00182ec4a5594806,Gabriela Souza,North,Belém,household_utilities,Individual,2017-05-01
0a85ebe4e328db81ac9109781205e2f7,Vanessa Mendes,North,Porto Velho,home_decor,Company,2017-06-15
7f5e4d5efad7e44b91115dd1decb65f3,Vanessa Mendes,Northeast,Natal,audio_video_electronics,Individual,2017-05-11
b18791c7580856ccf7c72d22acd59873,Thiago Araújo,Central-West,Goiânia,fashion_accessories,Individual,2017-07-11
48fa294ea8e32148c8dba7a692b72bfc,Amanda Almeida,Northeast,Natal,sports_leisure,Company,2017-07-09
1b4b28463457a256e9a784ebe2a8f630,João Monteiro,North,Porto Velho,car_accessories,Individual,2017-10-18
42fa4ee7240e9b8eb4576358ec142ba7,Marcos Martins,South,Curitiba,household_utilities,Enterprise,2017-04-15
89a51f50b8095ea78d5768f34c13a76f,Vanessa Gomes,Northeast,Salvador,health_beauty,Enterprise,2017-08-05
f9ec7093df3a7b346b7bcf7864069ca3,Patricia Pereira,Northeast,Recife,small_appliances,Enterprise,2017-07-26
7238a95bb63ef7e498389fb863b834a1,Gabriela Mendes,North,Manaus,construction_tools_house_garden,Company,2017-10-13
294e164108bc80d8fbf5ee39c448461c,Felipe Santos,Central-West,Cuiabá,car_accessories,Company,2017-12-26
850913d59ce317156b00f3705f1c3edb,João Almeida,Central-West,Brasília,phone_mobile,Enterprise,2017-11-12
e19d488f67425e5a884abb42dfa0c458,Amanda Carvalho,South,Curitiba,car_accessories,Company,2017-07-04
e1c76f339ebd5460999f25a2aa8c92c5,Patricia Almeida,Southeast,São Paulo,small_appliances,Enterprise,2017-12-17
72c38a04bd6a1c3dbc5298425a0db86d,Gabriela Fernandes,Central-West,Goiânia,audio_video_electronics,Company,2017-08-25
6de5884cc604dc6798577fbf91e86836,Rafael Silva,Central-West,Goiânia,jewerly,Company,2017-02-10
ce4f1d45100bd92470c482527f73f72d,João Pereira,North,Manaus,phone_mobile,Company,2017-05-11
7d2d952e020034f05b4b7a7222563d89,Larissa Rocha,North,Belém,food_drink,Company,2017-08-04
e157c96a8e7711636119c6af8e7cf85f,Camila Oliveira,North,Rio Branco,sports_leisure,Company,2017-01-26
57df9869a600bd6b7c405f2a862eccfb,Gustavo Araújo,Southeast,São Paulo,household_utilities,Enterprise,2017-02-22
fdde1d384dea864917f6b8f2d330986e,Larissa Costa,South,Porto Alegre,party,Enterprise,2017-03-11
